id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GPU Elapsed Time,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations
1,Draw,0,0,0,0,14,0,0,0,14,14,14,0,0
2,Draw,0,0,0,0,18,0,0,0,2501,2501,2501,0,0
3,Draw,0,0,0,0,14,0,0,0,832,832,832,0,0
4,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
5,Draw,0,0,0,0,16,0,0,0,2501,2501,2501,0,0
6,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
7,Draw,0,0,0,0,17,0,0,0,2501,2501,2501,0,0
8,Draw,0,0,0,0,13,0,0,0,465,465,465,0,0
9,Draw,0,0,0,0,11,0,0,0,465,465,465,0,0
10,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
11,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
12,Draw,0,0,0,0,10,0,0,0,465,465,465,0,0
13,Draw,0,0,0,0,25,0,0,0,4496,4496,4496,0,0
14,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
15,Draw,0,0,0,0,21,0,0,0,4496,4496,4496,0,0
16,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
17,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
18,Draw,0,0,0,0,11,0,0,0,476,476,476,0,0
19,Draw,0,0,0,0,11,0,0,0,465,465,465,0,0
20,Draw,0,0,0,0,11,0,0,0,465,465,465,0,0
21,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
22,Draw,0,0,0,0,10,0,0,0,476,476,476,0,0
23,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
24,Draw,0,0,0,0,10,0,0,0,476,476,476,0,0
25,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
26,Draw,0,0,0,0,16,0,0,0,2501,2501,2501,0,0
27,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
28,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
29,Draw,0,0,0,0,14,0,0,0,832,832,832,0,0
30,Draw,0,0,0,0,12,0,0,0,476,476,476,0,0
31,Draw,0,0,0,0,12,0,0,0,465,465,465,0,0
32,Draw,0,0,0,0,14,0,0,0,998,998,998,0,0
33,Draw,0,0,0,0,13,0,0,0,998,998,998,0,0
34,Draw,0,0,0,0,29,0,0,0,7767,7767,7767,0,0
35,ClearRenderTargetView,0,0,0,0,32,0,0,0,0,0,0,0,0
36,DrawIndexed,144,144,0,0,24,0,0,0,144,432,135,309,309
37,DrawIndexed,144,144,0,0,21,0,0,0,144,432,135,1444,1444
38,ClearRenderTargetView,0,0,0,0,7,0,0,0,0,0,0,0,0
39,ClearDepthStencilView,0,0,0,0,7,0,0,0,0,0,0,0,0
40,CopySubresourceRegion,0,0,0,0,14,0,0,0,0,0,0,0,0
41,ClearRenderTargetView,0,0,0,0,54,0,0,0,0,0,0,0,0
42,ClearRenderTargetView,0,0,0,0,13,0,0,0,0,0,0,0,0
43,ClearRenderTargetView,0,0,0,0,11,0,0,0,0,0,0,0,0
44,ClearRenderTargetView,0,0,0,0,14,0,0,0,0,0,0,0,0
45,ClearDepthStencilView,0,0,0,0,26,0,0,0,0,0,0,0,0
46,DrawIndexedInstanced,1008,842,0,0,380,0,0,0,1008,3024,1128,419233,419233
47,DrawIndexedInstanced,6144,4161,0,0,568,0,0,0,6144,18432,6912,616378,616378
48,DrawIndexedInstanced,24800,23774,0,0,74,0,0,0,24800,74400,27150,6605,6605
49,DrawIndexedInstanced,23312,22244,0,0,118,0,0,0,23312,69936,25521,20759,20759
50,DrawIndexedInstanced,81144,77643,0,0,276,0,0,0,81144,243432,91238,55265,55265
51,DrawIndexedInstanced,20832,20325,0,0,78,0,0,0,20832,62496,22764,8217,8217
52,DrawIndexedInstanced,37696,36531,0,0,129,0,0,0,37696,113088,41192,15506,15506
53,DrawIndexedInstanced,104328,97577,0,0,352,0,0,0,104328,312984,117870,71746,71746
54,DrawIndexedInstanced,111888,104120,0,0,279,0,0,0,111888,335664,120324,45683,45683
55,DrawIndexedInstanced,126504,121738,0,0,319,0,0,0,126504,379512,136042,46689,46689
56,DrawIndexedInstanced,411136,380388,0,0,1538,0,0,0,411136,1.23341e+06,462528,334053,334053
57,DrawIndexed,288,288,0,0,25,0,0,0,288,864,225,152,152
58,DrawIndexed,2646,2646,0,0,26,0,0,0,2646,7938,2215,0,1974
59,DrawIndexed,9828,9656,0,0,39,0,0,0,9828,29484,8243,0,21343
60,DrawIndexed,2938,2938,0,0,24,0,0,0,2938,8814,3925,749,749
61,DrawIndexed,670,670,0,0,20,0,0,0,670,2010,804,2,2
62,DrawIndexed,536,536,0,0,15,0,0,0,536,1608,644,0,0
63,DrawIndexed,402,402,0,0,16,0,0,0,402,1206,484,0,0
64,DrawIndexed,268,268,0,0,16,0,0,0,268,804,324,0,0
65,DrawIndexed,134,134,0,0,18,0,0,0,134,402,164,0,1
66,DrawIndexed,402,402,0,0,16,0,0,0,402,1206,484,0,0
67,DrawIndexed,268,268,0,0,19,0,0,0,268,804,324,1,1
68,DrawIndexed,488,488,0,0,25,0,0,0,488,1464,495,97,104
69,DrawIndexed,52,52,0,0,23,0,0,0,52,156,57,97,97
70,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,117,117
71,DrawIndexed,52,9,0,0,22,0,0,0,52,156,57,1,1
72,DrawIndexed,436,436,0,0,22,0,0,0,436,1308,432,56,56
73,DrawIndexed,52,52,0,0,22,0,0,0,52,156,57,120,120
74,DrawIndexed,436,244,0,0,22,0,0,0,436,1308,432,32,32
75,DrawIndexed,924,924,0,0,23,0,0,0,924,2772,932,199,199
76,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,193,193
77,DrawIndexed,488,142,0,0,22,0,0,0,488,1464,495,45,45
78,DrawIndexed,436,436,0,0,22,0,0,0,436,1308,435,31,31
79,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,282,282
80,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,161,161
81,DrawIndexed,40,40,0,0,21,0,0,0,40,120,50,181,181
82,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,133,133
83,DrawIndexed,436,436,0,0,22,0,0,0,436,1308,432,115,115
84,DrawIndexed,52,32,0,0,21,0,0,0,52,156,57,22,22
85,DrawIndexed,476,476,0,0,22,0,0,0,476,1428,482,197,197
86,DrawIndexed,40,40,0,0,22,0,0,0,40,120,50,352,352
87,DrawIndexed,52,52,0,0,22,0,0,0,52,156,57,109,109
88,DrawIndexed,80,80,0,0,22,0,0,0,80,240,100,838,838
89,DrawIndexed,52,52,0,0,21,0,0,0,52,156,56,18,18
90,DrawIndexed,624,593,0,0,17,0,0,0,624,1872,1015,0,0
91,DrawIndexed,344,344,0,0,16,0,0,0,344,1032,577,0,0
92,DrawIndexed,80,56,0,0,16,0,0,0,80,240,112,0,0
93,DrawIndexed,1232,1232,0,0,31,0,0,0,1232,3696,2240,2380,2487
94,DrawIndexed,1132,1132,0,0,17,0,0,0,1132,3396,1543,0,0
95,DrawIndexed,1132,1132,0,0,18,0,0,0,1132,3396,1543,0,0
96,DrawIndexed,1132,1132,0,0,18,0,0,0,1132,3396,1543,0,0
97,DrawIndexed,1132,1132,0,0,17,0,0,0,1132,3396,1543,0,0
98,DrawIndexed,1132,1132,0,0,18,0,0,0,1132,3396,1543,0,0
99,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
100,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
101,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
102,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
103,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,0,0
104,DrawIndexed,2556,2556,0,0,23,0,0,0,2556,7668,3349,0,462
105,DrawIndexed,20,20,0,0,19,0,0,0,20,60,23,26,26
106,DrawIndexed,28,28,0,0,16,0,0,0,28,84,44,16,16
107,DrawIndexed,128,128,0,0,18,0,0,0,128,384,250,1414,1414
108,DrawIndexed,55,55,0,0,19,0,0,0,55,165,81,4615,4615
109,DrawIndexed,34,34,0,0,16,0,0,0,34,102,68,509,509
110,DrawIndexed,20,20,0,0,16,0,0,0,20,60,36,134,134
111,DrawIndexed,144,144,0,0,17,0,0,0,144,432,262,1011,1011
112,DrawIndexed,20,20,0,0,16,0,0,0,20,60,40,176,176
113,DrawIndexed,12,12,0,0,15,0,0,0,12,36,24,187,187
114,DrawIndexed,24,24,0,0,17,0,0,0,24,72,48,299,299
115,DrawIndexed,12,12,0,0,16,0,0,0,12,36,24,472,472
116,DrawIndexed,4,4,0,0,15,0,0,0,4,12,8,25,25
117,DrawIndexed,40,40,0,0,16,0,0,0,40,120,56,177,177
118,DrawIndexed,108,108,0,0,17,0,0,0,108,324,176,684,684
119,DrawIndexed,184,184,0,0,18,0,0,0,184,552,311,1294,1294
120,DrawIndexed,16,16,0,0,16,0,0,0,16,48,32,376,376
121,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,67,67
122,DrawIndexed,4,4,0,0,13,0,0,0,4,12,8,0,0
123,DrawIndexed,4,4,0,0,16,0,0,0,4,12,8,604,604
124,DrawIndexed,12,12,0,0,16,0,0,0,12,36,24,272,272
125,DrawIndexed,32,22,0,0,16,0,0,0,32,96,64,220,220
126,DrawIndexed,132,132,0,0,18,0,0,0,132,396,258,1084,1084
127,DrawIndexed,8,8,0,0,16,0,0,0,8,24,16,157,157
128,DrawIndexed,2416,2416,0,0,20,0,0,0,2416,7248,2332,0,0
129,DrawIndexed,1208,1208,0,0,37,0,0,0,1208,3624,1174,644,644
130,DrawIndexed,1444,1444,0,0,18,0,0,0,1444,4332,1332,0,0
131,DrawIndexed,1684,1684,0,0,17,0,0,0,1684,5052,1707,0,0
132,DrawIndexed,3282,3282,0,0,34,0,0,0,3282,9846,3030,1550,1550
133,DrawIndexed,1208,1208,0,0,18,0,0,0,1208,3624,1174,0,0
134,DrawIndexed,2074,2074,0,0,19,0,0,0,2074,6222,1869,0,0
135,DrawIndexed,1208,1208,0,0,18,0,0,0,1208,3624,1174,0,0
136,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
137,DrawIndexed,4100,4100,0,0,33,0,0,0,4100,12300,4055,767,767
138,DrawIndexed,2672,2672,0,0,19,0,0,0,2672,8016,2408,0,0
139,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
140,DrawIndexed,1208,1208,0,0,18,0,0,0,1208,3624,1174,0,0
141,DrawIndexed,1684,1684,0,0,30,0,0,0,1684,5052,1707,84,84
142,DrawIndexed,2074,2074,0,0,39,0,0,0,2074,6222,1869,3640,3640
143,DrawIndexed,1444,1434,0,0,19,0,0,0,1444,4332,1332,0,0
144,DrawIndexed,3282,2136,0,0,19,0,0,0,3282,9846,3030,0,0
145,DrawIndexed,2672,2672,0,0,20,0,0,0,2672,8016,2335,0,0
146,DrawIndexed,1444,1444,0,0,17,0,0,0,1444,4332,1332,0,0
147,DrawIndexed,4746,4746,0,0,49,0,0,0,4746,14238,4289,5486,5486
148,DrawIndexed,1684,1684,0,0,35,0,0,0,1684,5052,1707,1268,1268
149,DrawIndexed,1444,1444,0,0,18,0,0,0,1444,4332,1332,0,0
150,DrawIndexed,1684,1684,0,0,38,0,0,0,1684,5052,1707,2820,2820
151,DrawIndexed,5088,2916,0,0,21,0,0,0,5088,15264,4740,0,0
152,DrawIndexed,2074,2074,0,0,19,0,0,0,2074,6222,1869,0,0
153,DrawIndexed,1208,1208,0,0,18,0,0,0,1208,3624,1174,0,0
154,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
155,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
156,DrawIndexed,2074,2074,0,0,31,0,0,0,2074,6222,1869,444,444
157,DrawIndexed,2672,248,0,0,17,0,0,0,2672,8016,2335,0,0
158,DrawIndexed,2672,1354,0,0,19,0,0,0,2672,8016,2408,0,0
159,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
160,DrawIndexed,1444,1444,0,0,18,0,0,0,1444,4332,1332,0,0
161,DrawIndexed,1444,1444,0,0,18,0,0,0,1444,4332,1332,0,0
162,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
163,DrawIndexed,1208,0,0,0,12,0,0,0,1208,3624,1174,0,0
164,DrawIndexed,1444,1444,0,0,19,0,0,0,1444,4332,1720,0,0
165,DrawIndexed,3758,3758,0,0,39,0,0,0,3758,11274,3585,2811,2811
166,DrawIndexed,2672,2672,0,0,21,0,0,0,2672,8016,2405,0,0
167,DrawIndexed,2672,2672,0,0,20,0,0,0,2672,8016,2335,0,0
168,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
169,DrawIndexed,3880,2948,0,0,19,0,0,0,3880,11640,3577,0,0
170,DrawIndexed,3282,3282,0,0,20,0,0,0,3282,9846,3043,0,0
171,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
172,DrawIndexed,2074,2074,0,0,18,0,0,0,2074,6222,1869,0,0
173,DrawIndexed,1208,816,0,0,16,0,0,0,1208,3624,1174,0,0
174,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
175,DrawIndexed,2672,2672,0,0,30,0,0,0,2672,8016,2408,60,60
176,DrawIndexed,3880,3880,0,0,20,0,0,0,3880,11640,3584,0,0
177,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
178,DrawIndexed,1444,1444,0,0,18,0,0,0,1444,4332,1337,0,0
179,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
180,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
181,DrawIndexed,1444,1444,0,0,19,0,0,0,1444,4332,1720,0,0
182,DrawIndexed,4746,4042,0,0,22,0,0,0,4746,14238,4289,0,0
183,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
184,DrawIndexed,2672,2672,0,0,19,0,0,0,2672,8016,2408,0,0
185,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
186,DrawIndexed,2074,2074,0,0,19,0,0,0,2074,6222,1869,0,0
187,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
188,DrawIndexed,1208,0,0,0,12,0,0,0,1208,3624,1174,0,0
189,DrawIndexed,1684,1684,0,0,19,0,0,0,1684,5052,1707,0,0
190,DrawIndexed,1208,680,0,0,17,0,0,0,1208,3624,1174,0,0
191,DrawIndexed,1208,1208,0,0,17,0,0,0,1208,3624,1174,0,0
192,DrawIndexed,1208,1208,0,0,40,0,0,0,1208,3624,1174,3286,3286
193,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
194,DrawIndexed,2672,2672,0,0,20,0,0,0,2672,8016,2335,0,0
195,DrawIndexed,1684,1684,0,0,19,0,0,0,1684,5052,1707,0,0
196,DrawIndexed,3368,3368,0,0,21,0,0,0,3368,10104,3413,0,0
197,DrawIndexed,2074,2074,0,0,29,0,0,0,2074,6222,1869,323,323
198,DrawIndexed,2074,2074,0,0,18,0,0,0,2074,6222,1869,0,0
199,DrawIndexed,1684,1684,0,0,18,0,0,0,1684,5052,1707,0,0
200,DrawIndexed,1208,1208,0,0,18,0,0,0,1208,3624,1174,0,0
201,DrawIndexed,2672,945,0,0,17,0,0,0,2672,8016,2335,0,0
202,DrawIndexed,762,762,0,0,23,0,0,0,762,2286,785,350,357
203,DrawIndexed,210,210,0,0,21,0,0,0,210,630,297,0,0
204,DrawIndexed,3616,3616,0,0,20,0,0,0,3616,10848,5520,0,0
205,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
206,DrawIndexed,502,502,0,0,15,0,0,0,502,1506,1117,0,0
207,DrawIndexed,2067,2067,0,0,16,0,0,0,2067,6201,2963,0,0
208,DrawIndexed,228,228,0,0,14,0,0,0,228,684,227,0,0
209,DrawIndexed,933,933,0,0,14,0,0,0,933,2799,1419,0,0
210,DrawIndexed,32,32,0,0,14,0,0,0,32,96,64,0,0
211,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
212,DrawIndexed,146,146,0,0,14,0,0,0,146,438,292,0,0
213,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
214,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
215,DrawIndexed,146,146,0,0,15,0,0,0,146,438,216,0,0
216,DrawIndexed,32,24,0,0,15,0,0,0,32,96,64,0,0
217,DrawIndexed,2252,2252,0,0,17,0,0,0,2252,6756,2767,0,0
218,DrawIndexed,40,40,0,0,14,0,0,0,40,120,56,0,0
219,DrawIndexed,34,34,0,0,14,0,0,0,34,102,52,0,0
220,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1558,0,0
221,DrawIndexed,245,245,0,0,15,0,0,0,245,735,303,0,0
222,DrawIndexed,32,32,0,0,14,0,0,0,32,96,64,0,0
223,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1557,0,0
224,DrawIndexed,305,253,0,0,14,0,0,0,305,915,463,0,0
225,DrawIndexed,502,502,0,0,14,0,0,0,502,1506,574,0,0
226,DrawIndexed,960,960,0,0,14,0,0,0,960,2880,1440,0,0
227,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
228,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
229,DrawIndexed,1467,1467,0,0,16,0,0,0,1467,4401,1611,0,0
230,DrawIndexed,152,152,0,0,15,0,0,0,152,456,210,0,0
231,DrawIndexed,50,50,0,0,14,0,0,0,50,150,105,0,0
232,DrawIndexed,159,159,0,0,15,0,0,0,159,477,174,0,0
233,DrawIndexed,894,894,0,0,16,0,0,0,894,2682,1680,0,0
234,DrawIndexed,88,88,0,0,12,0,0,0,88,264,150,0,0
235,DrawIndexed,32,32,0,0,15,0,0,0,32,96,64,0,0
236,DrawIndexed,3831,3831,0,0,18,0,0,0,3831,11493,5623,0,0
237,DrawIndexed,500,225,0,0,14,0,0,0,500,1500,1113,0,0
238,DrawIndexed,312,312,0,0,15,0,0,0,312,936,509,0,0
239,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
240,DrawIndexed,3475,3475,0,0,19,0,0,0,3475,10425,4905,0,0
241,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
242,DrawIndexed,500,500,0,0,14,0,0,0,500,1500,1113,0,0
243,DrawIndexed,1227,1227,0,0,16,0,0,0,1227,3681,1378,0,0
244,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
245,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
246,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
247,DrawIndexed,1670,1670,0,0,15,0,0,0,1670,5010,2124,0,0
248,DrawIndexed,1048,1048,0,0,16,0,0,0,1048,3144,1638,0,0
249,DrawIndexed,5703,5703,0,0,21,0,0,0,5703,17109,9789,0,0
250,DrawIndexed,2449,1880,0,0,17,0,0,0,2449,7347,3820,0,0
251,DrawIndexed,139,139,0,0,15,0,0,0,139,417,187,0,0
252,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
253,DrawIndexed,1132,1132,0,0,16,0,0,0,1132,3396,1721,0,0
254,DrawIndexed,988,988,0,0,15,0,0,0,988,2964,1296,0,0
255,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
256,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
257,DrawIndexed,0,0,0,0,9,0,0,0,0,0,0,0,0
258,DrawIndexed,1488,512,0,0,16,0,0,0,1488,4464,2409,0,0
259,DrawIndexed,40,40,0,0,14,0,0,0,40,120,56,0,0
260,DrawIndexed,1774,1774,0,0,17,0,0,0,1774,5322,2081,0,0
261,DrawIndexed,4,4,0,0,14,0,0,0,4,12,8,0,0
262,DrawIndexed,1524,1524,0,0,17,0,0,0,1524,4572,2194,0,0
263,DrawIndexed,220,220,0,0,14,0,0,0,220,660,374,0,0
264,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
265,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
266,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
267,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
268,DrawIndexed,1021,1021,0,0,15,0,0,0,1021,3063,1304,0,0
269,DrawIndexed,43,43,0,0,15,0,0,0,43,129,59,0,0
270,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
271,DrawIndexed,86,86,0,0,14,0,0,0,86,258,150,0,0
272,DrawIndexed,5879,5879,0,0,21,0,0,0,5879,17637,7225,0,0
273,DrawIndexed,34,34,0,0,12,0,0,0,34,102,52,0,0
274,DrawIndexed,500,0,0,0,10,0,0,0,500,1500,1113,0,0
275,DrawIndexed,7874,7874,0,0,22,0,0,0,7874,23622,10934,0,0
276,DrawIndexed,34,34,0,0,14,0,0,0,34,102,68,0,0
277,DrawIndexed,968,968,0,0,16,0,0,0,968,2904,1160,0,0
278,DrawIndexed,2868,2868,0,0,18,0,0,0,2868,8604,3696,0,0
279,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
280,DrawIndexed,786,786,0,0,16,0,0,0,786,2358,1496,0,0
281,DrawIndexed,305,305,0,0,14,0,0,0,305,915,463,0,0
282,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
283,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
284,DrawIndexed,384,384,0,0,15,0,0,0,384,1152,637,0,0
285,DrawIndexed,34,34,0,0,14,0,0,0,34,102,52,0,0
286,DrawIndexed,5608,5608,0,0,20,0,0,0,5608,16824,6827,0,0
287,DrawIndexed,166,166,0,0,14,0,0,0,166,498,244,0,0
288,DrawIndexed,124,124,0,0,15,0,0,0,124,372,176,0,0
289,DrawIndexed,72,64,0,0,15,0,0,0,72,216,120,0,0
290,DrawIndexed,1124,1124,0,0,16,0,0,0,1124,3372,2072,0,0
291,DrawIndexed,1740,1740,0,0,17,0,0,0,1740,5220,2539,0,0
292,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
293,DrawIndexed,607,607,0,0,15,0,0,0,607,1821,1029,0,0
294,DrawIndexed,26,26,0,0,14,0,0,0,26,78,52,0,0
295,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
296,DrawIndexed,844,359,0,0,15,0,0,0,844,2532,1695,0,0
297,DrawIndexed,810,365,0,0,16,0,0,0,810,2430,1557,0,0
298,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
299,DrawIndexed,2310,1810,0,0,19,0,0,0,2310,6930,4889,0,0
300,DrawIndexed,503,503,0,0,14,0,0,0,503,1509,452,0,0
301,DrawIndexed,1314,1314,0,0,16,0,0,0,1314,3942,2208,0,0
302,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
303,DrawIndexed,1272,1272,0,0,16,0,0,0,1272,3816,2132,0,0
304,DrawIndexed,30,30,0,0,14,0,0,0,30,90,60,0,0
305,DrawIndexed,91,91,0,0,15,0,0,0,91,273,233,0,0
306,DrawIndexed,336,258,0,0,15,0,0,0,336,1008,538,0,0
307,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
308,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
309,DrawIndexed,32,32,0,0,13,0,0,0,32,96,64,0,0
310,DrawIndexed,12504,12504,0,0,28,0,0,0,12504,37512,16786,0,0
311,DrawIndexed,1054,1054,0,0,16,0,0,0,1054,3162,1351,0,0
312,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
313,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
314,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1557,0,0
315,DrawIndexed,1652,1652,0,0,16,0,0,0,1652,4956,3179,0,0
316,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
317,DrawIndexed,633,133,0,0,14,0,0,0,633,1899,1267,0,0
318,DrawIndexed,144,144,0,0,13,0,0,0,144,432,288,0,0
319,DrawIndexed,1022,600,0,0,15,0,0,0,1022,3066,1287,0,0
320,DrawIndexed,146,146,0,0,15,0,0,0,146,438,216,0,0
321,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1558,0,0
322,DrawIndexed,567,567,0,0,14,0,0,0,567,1701,977,0,0
323,DrawIndexed,1000,216,0,0,16,0,0,0,1000,3000,2218,0,0
324,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
325,DrawIndexed,502,502,0,0,16,0,0,0,502,1506,1113,0,0
326,DrawIndexed,74,74,0,0,15,0,0,0,74,222,148,0,0
327,DrawIndexed,48,48,0,0,15,0,0,0,48,144,58,0,0
328,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
329,DrawIndexed,844,579,0,0,16,0,0,0,844,2532,1695,0,0
330,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
331,DrawIndexed,500,222,0,0,15,0,0,0,500,1500,1113,0,0
332,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
333,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
334,DrawIndexed,500,0,0,0,12,0,0,0,500,1500,1113,0,0
335,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
336,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
337,DrawIndexed,116,94,0,0,15,0,0,0,116,348,183,0,0
338,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1557,0,0
339,DrawIndexed,34,34,0,0,14,0,0,0,34,102,52,0,0
340,DrawIndexed,2719,2703,0,0,19,0,0,0,2719,8157,4379,0,0
341,DrawIndexed,1663,1430,0,0,17,0,0,0,1663,4989,2920,0,0
342,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
343,DrawIndexed,3116,3116,0,0,17,0,0,0,3116,9348,4410,0,0
344,DrawIndexed,1022,1022,0,0,16,0,0,0,1022,3066,1287,0,0
345,DrawIndexed,510,510,0,0,15,0,0,0,510,1530,830,0,0
346,DrawIndexed,807,807,0,0,15,0,0,0,807,2421,1065,0,0
347,DrawIndexed,263,263,0,0,14,0,0,0,263,789,401,0,0
348,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
349,DrawIndexed,584,584,0,0,16,0,0,0,584,1752,1241,0,0
350,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
351,DrawIndexed,56,56,0,0,14,0,0,0,56,168,54,0,0
352,DrawIndexed,32,32,0,0,15,0,0,0,32,96,64,0,0
353,DrawIndexed,24,24,0,0,13,0,0,0,24,72,48,0,0
354,DrawIndexed,990,990,0,0,15,0,0,0,990,2970,1295,0,0
355,DrawIndexed,312,312,0,0,14,0,0,0,312,936,509,0,0
356,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
357,DrawIndexed,500,500,0,0,15,0,0,0,500,1500,1113,0,0
358,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
359,DrawIndexed,2278,2278,0,0,17,0,0,0,2278,6834,3784,0,0
360,DrawIndexed,1416,1416,0,0,16,0,0,0,1416,4248,2266,0,0
361,DrawIndexed,532,532,0,0,17,0,0,0,532,1596,1177,0,0
362,DrawIndexed,0,0,0,0,7,0,0,0,0,0,0,0,0
363,DrawIndexed,504,504,0,0,16,0,0,0,504,1512,1121,0,0
364,DrawIndexed,312,312,0,0,15,0,0,0,312,936,509,0,0
